"CD34,CK19,CD10,CK7,HEP-1,GS,KI-67,GPC-3,CD56"
"HBSAG,CD34,TS,HBCAG,MGMT,¦¢-TUBULIN,D2-40,ERCC-1,EGFR,KI-67,CD31,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,MGMT,¦¢-TUBULIN,D2-40,ERCC-1,KI-67,EGFR,GS,RRM1,BRCA1,GPC-3,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"COX-2,TS,CD34,MGMT,¦¢-TUBULIN,AFP,ERCC-1,EGFR,HEP-1,KI-67,GS,RRM1,BRCA1,GPC-3,VEGF"
"COX-2,TS,MGMT,ERCC-1,EGFR,KI-67,RRM1,BRCA1,VEGF"
"CD30,CK19,CD10,CK7,HSP70,GS,CD117,PLAP,HBSAG,TTF1,SYN,MELAN-A,CK,P63,34¦¢E12,HBCAG,VILLIN,KI-67,CK20,CDX2,SMA,VIMENTIN,HEP-1,CGA,AFP,GPC-3,CD56"
"HBSAG,HBCAG,CK19,SMA,CD10,CK7,KI-67,HEP-1,GS,AFP,GPC-3"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"SYN,HEP-1,GS,CGA,AFP,GPC-3"
"HBSAG,CD34,HBCAG,CK19,SMA,CD10,CK7,KI-67,GS,AFP,GPC-3"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,MGMT,¦¢-TUBULIN,D2-40,ERCC-1,HEP-1,KI-67,EGFR,GS,RRM1,BRCA1,GPC-3,VEGF"
"COX-2,CD34,TS,HBCAG,MGMT,¦¢-TUBULIN,D2-40,ERCC-1,EGFR,KI-67,HEP-1,GS,RRM1,BRCA1,HBSAG,GPC-3,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,ERCC-1,EGFR,KI-67,RRM1,BRCA1,VEGF"
"SYN,CK20,CK19,VILLIN,P53,CK7,HEP-1,GS,KI-67,CGA,GPC-3"
"COX-2,TS,CK19,MGMT,¦¢-TUBULIN,CK7,EGFR,ERCC-1,KI-67,HEP-1,RRM1,BRCA1,HBSAG,GPC-3,VEGF"
"COX-2,CK20,TS,CK19,VILLIN,MGMT,CDX2,CK7,ERCC-1,KI-67,EGFR,HEP-1,RRM1,BRCA1,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"HBSAG,HBCAG,CK19,CD10,CK7,HEP-1,GS,CD117,CA19-9,AFP,GPC-3,CD56"
"COX-2,TS,CK19,MGMT,¦¢-TUBULIN,CK7,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"HBSAG,HBCAG,CK19,SMA,CK7,HSP70,HEP-1,GS,AFP,GPC-3"
"HBCAG,HEP-1,HSP70,GS,KI-67,HBSAG,GPC-3"
"COX-2,HBSAG,TS,HBCAG,CK19,MGMT,SMA,CK7,ERCC-1,KI-67,EGFR,GS,CD68,RRM1,BRCA1,GPC-3,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,D2-40,ERCC-1,KI-67,EGFR,CD31,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"COX-2,TS,CK19,MGMT,CK7,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"CD34,HBCAG,CK19,CD10,CK7,HEP-1,GS,KI-67,HBSAG,GPC-3"
"COX-2,TS,MGMT,ERCC-1,EGFR,KI-67,RRM1,BRCA1,VEGF"
"HBCAG,CK19,CK7,HEP-1,KI-67,HBSAG,GPC-3"
"COX-2,TS,MGMT,¦¢-TUBULIN,ERCC-1,EGFR,KI-67,RRM1,BRCA1,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,AFP,ERCC-1,EGFR,KI-67,RRM1,BRCA1,GPC-3,VEGF"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,BRCA1,VEGF"
"CD34,CK19,CK7,KI-67,GS,AFP,GPC-3,CD56"
"COX-2,MOC31,TS,CK19,MGMT,¦¢-TUBULIN,CK7,EGFR,KI-67,HEP-1,GS,CD117,RRM1,BRCA1,GPC-3,VEGF,CD56"
"COX-2,HBSAG,TS,HBCAG,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,RRM1,BRCA1,VEGF"
"COX-2,HBSAG,TS,HBCAG,HCV,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,VEGF"
"HBSAG,CD34,HBCAG,CK19,HCV,CK7,GS,AFP,GPC-3"
"COX-2,TS,MGMT,¦¢-TUBULIN,ERCC-1,EGFR,KI-67,RRM1,BRCA1,VEGF"
"CK19,MGMT,CK7,BRCA1,HBSAG,VEGF,SYN,¦¢-TUBULIN,EGFR,CK,P63,HBCAG,HCV,D2-40,KI-67,ERCC-1,RRM1,COX-2,TS,HEP-1,CGA,CD56"
"COX-2,TS,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,RRM1,VEGF"
"CD34,CK19,HSP70,GS,GPC-3"
"CK19,MGMT,CD10,CK7,BRCA1,HBSAG,VEGF,SYN,¦¢-TUBULIN,EGFR,HBCAG,ERCC-1,KI-67,RRM1,COX-2,TS,HEP-1,CGA,AFP,CD56"
"TS,CD34,MGMT,¦¢-TUBULIN,EGFR,KI-67,RRM1,VEGF"
"COX-2,SYN,HBSAG,TS,CD34,HBCAG,MGMT,¦¢-TUBULIN,ERCC-1,EGFR,CGA,KI-67,RRM1,BRCA1,VEGF"
"CD34,HBCAG,HCV,SMA,KI-67,GS,HBSAG,GPC-3"
"COX-2,TS,CK19,MGMT,¦¢-TUBULIN,CD10,AFP,CK7,ERCC-1,KI-67,EGFR,HEP-1,RRM1,BRCA1,VEGF"
"¦¢-CATENIN,CD34,CK19,CK7,HEP-1,CD117,KI-67"
"COX-2,HBSAG,TS,HBCAG,MGMT,¦¢-TUBULIN,ERCC-1,KI-67,EGFR,HEP-1,GS,RRM1,BRCA1,GPC-3,VEGF"
"HBSAG,CK20,HBCAG,CK19,VILLIN,CDX2,SMA,CK7,CA19-9"
"HBSAG,HBCAG,CK19,SMA,CD10,CK7,KI-67,HEP-1,ARG-1,AFP,GPC-3,CD56"
"HBSAG,HBCAG,CK19,SMA,CD10,CK7,KI-67,HEP-1,ARG-1,AFP,GPC-3,CD56"
"CK19,CD10,CK7,HEP-1,ARG-1,CA19-9,AFP,GPC-3,CD56"
"COX-2,TS,CK19,HCV,MGMT,¦¢-TUBULIN,EGFR,ERCC-1,KI-67,ARG-1,RRM1,BRCA1,HBSAG,GPC-3,VEGF"
"HCV,HBCAG,HBSAG"
"HBSAG,HBCAG,CK19,CK7,KI-67,HEP-1,GS,AFP,GPC-3,CD56"
